Date,Actual_Ret,Prob,ATR_Pct,Position,Strat_Ret
2024-06-21,0.001844936066219504,0.5172845,0.03024888193469805,0.10370707511901855,0.0001913329232092127
2024-06-22,-0.016505957689856198,0.51666665,0.028706710291025603,0.09999990463256836,-0.0016505941948548283
2024-06-23,-0.04724168823827901,0.516413,0.028617124034239053,0.09847784042358398,-0.004652259435669945
2024-06-24,0.024779622477455705,0.515961,0.03374380267895365,0.09576594829559326,0.0023730440449603435
2024-06-25,-0.015342476362678105,0.5141073,0.03306632643794723,0.08464372158050537,-0.0012986442975980103
2024-06-26,0.013730655086801458,0.51382554,0.033263175868345665,0.08295321464538574,0.001139001978637199
2024-06-27,-0.020938861751513153,0.51342607,0.03252947527884412,0.08055639266967773,-0.0016867591693109896
2024-06-28,0.009205553774616642,0.51352704,0.033401040427872994,0.0811622142791748,0.0007471431280139023
2024-06-29,0.028853793809744524,0.5132034,0.031715140149710365,0.07922029495239258,0.0022858060561034804
2024-06-30,0.0020367312407112426,0.51343787,0.03128232784126465,0.0806272029876709,0.00016421594317615615
2024-07-01,-0.012229003319739846,0.51419467,0.030538353423059664,0.08516800403594971,-0.0010415198040912455
2024-07-02,-0.0315021343281225,0.5147089,0.030410232931424957,0.08825325965881348,-0.002780166040666617
2024-07-03,-0.05388661548310068,0.51496476,0.03256553362143779,0.08978855609893799,-0.004838401397286286
2024-07-04,-0.007410738462197537,0.5145217,0.03658019763431787,0.08713030815124512,-0.0006456999258395557
2024-07-05,0.027885405242016163,0.5133655,0.03934114271824019,0.08019304275512695,0.0022362154948170434
2024-07-06,-0.04159356377998373,0.5118603,0.03854035337470027,0.07116186618804932,-0.002959875619995297
2024-07-07,0.015222671228313616,0.5124931,0.040792117948759476,0.0749584436416626,0.001141067743343105
2024-07-08,0.023272682322844962,0.51239836,0.042314396510146714,0.07439017295837402,0.0017312588632017304
2024-07-09,-0.0055996280225802065,0.51236486,0.040857061574787586,0.0741891860961914,-0.00041543184543665126
2024-07-10,-0.006708538049520128,0.5131004,0.04101281131591758,0.07860231399536133,-0.0005273066142182099
2024-07-11,0.009532569171711086,0.5133919,0.04157849936992566,0.08035147190093994,0.0007659559639445096
2024-07-12,0.022460333746386348,0.5133896,0.040690605637177545,0.0803375244140625,0.0018044076106983051
2024-07-13,0.02656596839138983,0.5136819,0.039470561777350296,0.0820913314819336,0.0021808357173561527
2024-07-14,0.06257882518464983,0.5146246,0.03830640028275323,0.08774757385253906,0.005491140084495192
2024-07-15,0.004929571655444641,0.5159719,0.03812227224052336,0.09583139419555664,0.0004724077245281581
2024-07-16,-0.014806827344029673,0.5177757,0.038536926770612934,0.10665428638458252,-0.001579211603997208
2024-07-17,-0.0015626673332034774,0.5190749,0.038853247179029334,0.11444950103759766,-0.00017884649657289134
2024-07-18,0.040910757335444886,0.5202434,0.038249590946008785,0.1214604377746582,0.004969038495655945
2024-07-19,0.00717432290208512,0.5211761,0.03847132886644074,0.12705659866333008,0.0009115450656513665
